uuid,human_content,ai_content,human_content_transformed,ai_content_transformed
7a698abc-dfa3-4108-9377-efa94dc40f73,Very disappointed by statements at SC GOP debate supporting waterboarding. Waterboarding is torture.,Disappointed with SC GOP debate supporting waterboarding. It's torture.,Very disappointed by statements at SC GOP debates supporting waterboarding. Waterboarding is torture.,Disappointed with SC GOP debates supporting waterboarding. The thing's torture.
66d051cd-02da-4d7b-9e1c-62411ad4d176,"It’s not Obama’s fault and it’s not Trump’s fault. We have stringent FDA regulations, long in place, that created barriers to the private industry creating a test quickly. This obsession with scoring political points is downright gross.",Strict FDA rules hindered private industry from creating tests fast. Blaming Obama/Trump is wrong. Stop using politics to score points. #COVID19,"It’s not Obama’s faults and so she’s not Trump’s faults. She have stringent FDA regulations, long place, that create barriers the private industrys creating test quick. This obsession scoring political points is like downright gross.",Strict FDA rules hindered private industry creating tests fast. Blaming Obama/Trump is like wrong. Are Stopping using politics to score points. are #COVID19ING
2b95c32b-797e-4867-9787-e6e55ef80a42,Americans have overwhelmingly supported common sense gun reform. 90% support universal background checks. Elected officials must act.,Majority of Americans favor sensible gun laws. 90% back universal background checks. Politicians must take action.,Americans overwhelmingly supported common a sense a gun a reform. 90a % support universal a background checks. Elected officials must act.,A Majority Americans is favoring sensible a gun laws. 90a % back universal a background checks. Politicians might must take a action.
dbedfd2d-611f-415d-b3a6-9cbc0491cf1f,"Boulder: AR-15 Orlando: AR-15 Parkland: AR-15 Las Vegas: AR-15 Aurora, CO: AR-15 Sandy Hook: AR-15 Waffle House: AR-15 San Bernardino: AR-15 Midland/Odessa: AR-15 Poway synagogue: AR-15 Sutherland Springs: AR-15 Tree of Life Synagogue: AR-15","Several mass shootings in the US, including those in Boulder, Orlando, Parkland, Las Vegas, Aurora, Sandy Hook, Waffle House, San Bernardino, Midland/Odessa, Poway synagogue, Sutherland Springs, and Tree of Life Synagogue, involved the AR-15.","Of Life Boulder: AR-15 Orlando: AR-15 Parkland: AR-15 Las Vegas: AR-15 Aurora, CO: AR-15 Sandy Hook: AR-15 Waffle House: AR-15 San Bernardino: AR-15 Midland/Odessa: AR-15 Poway synagogue: AR-15 Sutherland Springs: AR-15 Tree Synagogue: AR-15","Several mass shootings the US, that Boulder, Orlando, Parkland, Las Vegas, Aurora, Sandy Hook, Waffle House, San Bernardino, Midland/Odessa, Poway synagogue, Sutherland Springs, and Tree Life Synagogue, involved the AR-15."
6316a249-46f0-49eb-8f25-08088915c48f,"@POTUS I do agree with @POTUS on one thing he said today, #domesticviolence does destroy lives, literally. 3 American women are murdered every day by their husband or boyfriend.","Agree with @POTUS, domestic violence destroys lives. 3 US women are killed daily by their partner. #domesticviolence","@POTUS agree with @POTUS on one thing said it today, #domesticviolence destroy lifes, literally. 3 American womans are murdered every day by their husband or boyfriend.","Agree @POTUS, domestic a violence destroys lifes. 3 US womans are killed daily by their a partner. #domesticviolence"
ce62db68-683f-484f-aaa5-ec4c83ff1921,Americans have overwhelmingly supported common sense gun reform. 90% support universal background checks. Elected officials must act.,"US citizens largely back sensible gun reform, with 90% favoring universal background checks. Politicians need to take action.",Americans have overwhelmingly supported common sense gun reform. 90% support universal backgrounds checks. Elected officials must act.,"US citizens largely back sensible gun reform, with 90% favoring universal backgrounds checks. Politicians need for to take actions."
92dea2dc-701b-448c-bc02-f5182ac76443,Now Republicans want to restore #gunrights to felons- something they lose after criminal conviction- CJS bills have prevented for 24 years,GOP pushing to restore gun rights for felons - blocked by CJS bills for 24 years. #gunrights,Now Republicans to felons for 24 years want to restore #gunrights - a something lose it after criminal a conviction- CJS bills prevent,GOP pushing for to restore a gun rights for felons - blocked by CJS bills 24 years. #gunrights
dc68fb47-dfc7-472e-8557-085c3dd64947,"This is why we took bold action with our Safer at Home plan to keep Wisconsinites safe and healthy. It's working. We have flattened the curve here in Wisconsin and have prevented the death of at least 300 Wisconsinites, and perhaps as many as 1400 lives.",Our Safer at Home plan in Wisconsin is successful in flattening the curve and saving lives. At least 300 Wisconsinites have been saved from death and perhaps up to 1400.,"This is why took bold actions our Safer Home plan to keep Wisconsinites safe and healthy. 's working. have flattened that curve here Wisconsin and have prevented that deaths at least 300 Wisconsinites, and perhaps as many as 1400 lifes.",Our Safer at Home plan in Wisconsin is like successful in flattening that curve and saving lifes. At least 300 Wisconsinite have been saved from deaths and perhaps up to 1400.
4b032965-5b39-4ed1-a115-2388a5e5b8d8,"After a decade of progress, the rate of uninsured children is now rising. This is very troublesome. Every child needs access to quality, affordable healthcare. ",The number of uninsured children is increasing after a decade of progress. Access to quality and affordable healthcare is crucial for every child. #healthcare #children #uninsured,"After the decade of progress, rate of uninsured childs now rising. This is very troublesome. Every child is needing access to quality, affordable healthcare.",A number uninsured children is increasing a decade a progress. A Access a quality and affordable a healthcare is crucial every a child. a #healthcare #children #uninsured
1734d9c9-fdfa-49d3-9e17-cb75d45edc85,"As Republicans try to repeal the Affordable Care Act, they should be reminded every day that 36,000 people will die yearly as a result.","Republicans attempting to repeal Affordable Care Act should remember that 36,000 people will die annually due to the decision.","As Republicans are tryna repeal Affordable Care Act, should be as a result reminded every day that 36,000 persons gon die yearly.","Republicans attempting to repeal Affordable Care Act might should remember that 36,000 persons might will die annually to a decision."
bfb4cac0-a16d-4fad-a857-dc3b2bb1291d,"The White House removed its climate change web page. And the healthcare, civil rights and LGBT sections. Just thought you should know.","White House removes climate, healthcare, civil rights, and LGBT web pages.","The White House removed its climate change web page. And the healthcare, civil rights and LGBTs sections. Just thought should know.","White House is removing a climate, a healthcare, civil rights, and LGBT a web pages."
79300e4b-a8a1-442b-87a6-4103729f58ae,We have a broken system in D.C. that prohibits the fed gov from negotiating lower Rx drug prices for our senior citizens. Let’s change it.,DC's broken system bans fed gov from negotiating cheaper Rx prices for seniors. We need to fix it. #healthcare #seniors #drugprices,Have a broken a system D.C. that is prohibiting the a fed gov negotiating more lower Rx a drug prices our senior citizens. Are Lettinga ’s are changing.,DC's broken system bans feed gov negotiating cheaper Rx prices seniors. need for to fix . #healthcare #seniors #drugprices
